,File_Name,Content,Category,Complete_Filename
121,122.txt,"                     US bank in $515m SEC settlement
0  Five Bank of America subsidiaries have agreed ...
1  The US Securities and Exchange Commission anno...
2  The SEC has set itself the task of stamping ou...
3  The SEC filed civil fraud charges in a Boston ...",business,122.txt-business
122,123.txt,"                     Train strike grips Buenos Aires
0  A strike on the Buenos Aires underground has c...
1  Tube workers walked out last week demanding a ...
2  Underground staff have warned they will contin...",business,123.txt-business
123,124.txt,"                   Bargain calls widen Softbank loss
0  Japanese communications firm Softbank has wide...
1  The service, launched in December and dubbed ""...",business,124.txt-business
124,125.txt,"                   WMC profits up amid bid criticism
0  Australian mining firm WMC Resources has seen ...
1  WMC said it made net profits of 1.33bn Austral...
2  Trade Minister Mark Vaile has said that the bi...",business,125.txt-business
125,126.txt,"                   Barclays profits hit record level
0  Barclays, the UK's third-biggest bank, has see...
1  Profits for the year to 31 December rose 20% t...
2  The group is the first of Britain's five big b...
3  Barclays results were in line with market expe...
4  ""The outlook for 2005 is good as a result of b...",business,126.txt-business
126,127.txt,"                   Yukos owner sues Russia for $28bn
0  The majority owner of embattled Russian oil fi...
1  The Kremlin last year seized and sold Yukos' m...
2  The Russian government's argument for selling ...
3  But critics say the sell-off, and the assault ...
4  Menatep said the value of its Yukos shareholdi...
5  Yukos is still waiting to see what will happen...",business,127.txt-business
127,128.txt,"                   Qantas sees profits fly to record
0  Australian airline Qantas has posted a record ...
1  Net profit in the six months ending 31 Decembe...
2  ""The tsunami affected travel patterns in ways ...
3  Even so, the firm is predicting that full-year...",business,128.txt-business
128,129.txt,"                   Iraq to invite phone licence bids
0  Iraq is to invite bids for two telephone licen...
1  Bids have been invited from local, Arab and fo...
2  The ministry said that it wanted to increase I...",business,129.txt-business
129,130.txt,"                    Aviation firms eye booming India
0  India's defence minister has opened the countr...
1  Pranab Mukherjee said such companies could tak...
2  Lockheed said it had signed an agreement with ...
3  In fact, the Indian Armed Force is considering...
4  On the civilian front, Boeing announced a deal...",business,130.txt-business
130,131.txt,"                   Russian oil merger excludes Yukos
0  The merger of Russian gas giant Gazprom and oi...
1  The merger, backed by Russian authorities, wil...
2  ""Obtaining majority control over Gazprom is th...
3  However, analysts were disappointed that Yugan...",business,131.txt-business
131,132.txt,"                   Brazil buy boosts Belgium's Inbev
0  Belgian brewing giant Inbev has seen its profi...
1  Inbev, which makes Stella Artois, said pre-tax...",business,132.txt-business
132,133.txt,"                          Salary scandal in Cameroon
0  Cameroon says widespread corruption in its fin...
1  About 500 officials are accused of either awar...
2  The prime minister's office said the alleged f...
3  Fidelis Nanga, a journalist based in the Camer...
4  Mr Inoni launched an anti-corruption drive in ...",business,133.txt-business
133,134.txt,"                     US adds more jobs than expected
0  The US economy added 337,000 jobs in October -...
1  In a welcome economic boost for newly re-elect...
2  The 337,000 new jobs added to US payrolls in O...
3  Other analysts said the upbeat jobs data made ...",business,134.txt-business
134,135.txt,"                    Feta cheese battle reaches court
0  A row over whether only Greece should be allow...
1  The Danish and German governments are challeng...
2  The Commission's controversial 2002 ruling gav...
3  From 2007 onwards, Greek firms will have the e...
4  The case will also have a major impact on Brit...
5  Judy Bell, the company's founder, said it woul...",business,135.txt-business
135,136.txt,"                    Ukraine revisits state sell-offs
0  Ukraine is preparing what could be a wholesale...
1  The new President, Viktor Yushchenko, has said...
2  Ms Tymoshenko said prosecutors had drawn up a ...
3  A day earlier, Mr Yushchenko - keen to reassur...
4  Mr Yushchenko became president after two elect...
5  His opponent, Viktor Yanukovich, still has hug...
6  One of the jilted bidders, Netherlands-based g...
7  ""If the original privatisation is annulled and...",business,136.txt-business
136,137.txt,"                     Bank set to leave rates on hold
0  UK interest rates are set to remain on hold at...
1  The Bank's rate-setting committee has put up r...
2  House prices fell 0.4% in October, according t...",business,137.txt-business
137,138.txt,"                   Winter freeze keeps oil above $50
0  Oil prices carried on rising on Wednesday afte...
1  Freezing temperatures and heavy snowfalls took...
2  Although below last year's peak of $55.67 a ba...
3  Much of western Europe and the north east of A...
4  Several Opec members said on Tuesday that a cu...",business,138.txt-business
138,139.txt,"                   German jobless rate at new record
0  More than 5.2 million Germans were out of work...
1  The figure of 5.216 million people, or 12.6% o...
2  The German government is trying to tackle the ...
3  Still, some measures suggest the picture is no...",business,139.txt-business
139,140.txt,"                    Ore costs hit global steel firms
0  Shares in steel firms have dropped worldwide a...
1  Shares in Germany's ThyssenKrupp, the UK's Cor...
2  Steelmakers have been enjoying record profits ...
3  The boom times are far from over, but analysts...
4  The news triggered the share price weakness. ""...",business,140.txt-business
140,141.txt,"                     BMW reveals new models pipeline
0  BMW is preparing to enter the market for car-s...
1  Speaking at a BMW event ahead of the Geneva mo...
2  Mr Panke praised the Honda Accura as the ""best...
3  A decision on just how BMW will manage its ent...",business,141.txt-business
141,142.txt,"                     Asian banks halt dollar's slide
0  The dollar regained some lost ground against m...
1  The dollar suffered its biggest one-day fall i...
2  The dollar's latest slide began after a South ...",business,142.txt-business
142,143.txt,"                   Weak dollar trims Cadbury profits
0  The world's biggest confectionery firm, Cadbur...
1  Underlying pre-tax profits rose 1% to £933m ($...
2  The modest profit rise had been expected by an...
3  Cadbury said its underlying sales were up by 4...",business,143.txt-business
143,144.txt,"                     Oil prices fall back from highs
0  Oil prices retreated from four-month highs in ...
1  Following the comments by acting Opec secretar...
2  Opec members are next meeting to discuss produ...",business,144.txt-business
144,145.txt,"                     Winn-Dixie files for bankruptcy
0  US supermarket group Winn-Dixie has filed for ...
1  Winn-Dixie, once among the most profitable of ...
2  Analysts say Winn-Dixie had not kept up with c...",business,145.txt-business
145,146.txt,"                Why few targets are better than many
0  The economic targets set out at the Lisbon sum...
1  But the Lisbon targets are about much more tha...
2  Lisbon risks becoming a ""synonym for missed ob...
3  At risk in the medium to long run is nothing l...
4  As Mr Kok's report noted: ""The ink had scarcel...
5  The circumstances weren't conducive to creatin...
6  But part of the problem was also linked to the...
7  ""Lisbon is about everything and thus about not...
8  On one point Mr Kok was very clear: The Europe...",business,146.txt-business
